steps,rewards,prices,actions
1005,-0.005,37697.69,2
1006,-0.005,43169.33,0
1007,-0.005,44423.47,2
1008,-0.005,43892.99,0
1009,0.0,42454.0,1
1010,-0.005,39148.66,2
1011,-0.005,39397.97,2
1012,-0.005,38410.02,2
1013,-0.005,38002.97,2
1014,-0.005,38727.23,0
1015,-0.005,41942.66,0
1016,-0.005,39421.99,2
1017,-0.005,38729.6,2
1018,-0.005,38809.95,2
1019,0.0,37774.94,1
1020,-0.005,39671.33,0
1021,-0.005,39280.36,2
1022,-0.005,41115.45,0
1023,-0.005,40913.06,2
1024,-0.005,41759.66,2
1025,-0.005,42206.03,2
1026,0.0,41258.39,1
1027,-0.005,41004.76,2
1028,-0.005,42361.97,0
1029,-0.005,42884.03,0
1030,-0.005,43991.51,0
1031,-0.005,44313.17,2
1032,-0.005,44511.26,2
1033,-0.005,46827.77,2
1034,0.0,47122.2,1
1035,-0.005,47434.8,0
1036,-0.005,47067.12,2
1037,0.0,45510.34,1
1038,0.0,46280.5,1
1039,-0.005,45811.0,0
1040,-0.005,46407.36,2
1041,-0.005,46582.21,2
1042,-0.005,45497.54,2
1043,-0.005,43178.86,0
1044,-0.005,43455.21,2
1045,0.0,42257.35,1
1046,-0.005,42753.97,2
1047,-0.005,42154.6,0
1048,-0.005,39530.45,2
1049,0.0,40074.94,1
1050,-0.005,41147.79,2
1051,-0.005,39942.36,2
1052,-0.005,40547.85,2
1053,-0.005,40378.7,0
1054,-0.005,39678.12,2
1055,-0.005,40801.14,2
1056,-0.005,41493.19,2
1057,-0.005,41361.6,0
1058,-0.005,40480.4,0
1059,-0.005,39709.19,0
1060,-0.005,39441.6,0
1061,-0.005,39450.12,0
1062,-0.005,40426.09,0
1063,-0.005,38112.64,0
1064,-0.005,39235.72,2
1065,-0.005,39742.08,2
1066,-0.005,38599.98,0
1067,0.0,37630.8,1
1068,-0.005,38469.11,0
1069,-0.005,38524.4,0
1070,0.0,37728.94,1
1071,-0.005,39690.02,2
1072,0.0,36552.98,1
1073,0.0,36013.76,1
1074,-0.005,35472.41,2
1075,-0.005,34035.01,2
1076,-0.005,30090.73,0
1077,-0.005,31017.1,0
1078,-0.005,29121.64,2
1079,-0.005,29027.16,2
1080,-0.005,29284.01,2
1081,-0.005,30086.57,2
1082,-0.005,31329.5,2
1083,-0.005,29866.96,2
1084,-0.005,30443.99,2
1085,0.0,28714.84,1
1086,-0.005,30319.22,2
1087,-0.005,29202.01,2
1088,-0.005,29452.34,2
1089,-0.005,30296.21,0
1090,-0.005,29097.85,0
1091,-0.005,29654.6,2
1092,-0.005,29542.4,2
1093,-0.005,29222.22,2
1094,-0.005,28624.76,0
1095,-0.005,29039.21,2
1096,-0.005,29468.09,2
1097,-0.005,31720.87,2
1098,0.0,31787.62,1
1099,-0.005,29800.54,2
1100,-0.005,30461.95,2
1101,-0.005,29700.29,2
1102,-0.005,29864.98,2
1103,-0.005,29917.92,2
1104,-0.005,31373.69,0
1105,-0.005,31130.5,2
1106,-0.005,30206.7,0
1107,-0.005,30105.97,2
1108,-0.005,29089.65,2
1109,-0.005,28415.32,2
1110,-0.005,26575.51,2
1111,-0.005,22484.81,2
1112,-0.005,22133.1,0
1113,0.0,22582.08,1
1114,-0.005,20401.9,2
1115,-0.005,20468.8,0
1116,-0.005,18970.77,2
1117,0.0,20576.7,1
1118,-0.005,20573.88,2
1119,-0.005,20726.79,2
1120,-0.005,19984.0,0
1121,0.0,21105.56,1
1122,-0.005,21234.47,2
1123,-0.005,21491.65,2
1124,-0.005,21045.67,0
1125,-0.005,20739.72,2
1126,-0.005,20278.52,0
1127,-0.005,20120.8,0
1128,-0.005,19947.18,2
1129,-0.005,19279.12,2
1130,-0.005,19251.81,2
1131,-0.005,19314.82,0
1132,-0.005,20232.83,0
1133,-0.005,20180.7,0
1134,-0.005,20565.79,2
1135,-0.005,21620.93,0
1136,-0.005,21601.52,2
1137,-0.005,21592.43,0
1138,-0.005,20862.86,0
1139,-0.005,19963.52,0
1140,-0.005,19331.59,0
1141,0.0,20238.34,1
1142,-0.005,20590.81,2
1143,-0.005,20836.86,0
1144,-0.005,21197.99,0
1145,-0.005,20799.38,0
1146,-0.005,22446.45,2
1147,-0.005,23398.53,2
1148,-0.005,23224.2,2
1149,-0.005,23150.93,0
1150,-0.005,22682.76,2
1151,-0.005,22448.79,2
1152,-0.005,22580.93,2
1153,-0.005,21307.13,2
1154,0.0,21248.14,1
1155,-0.005,22953.38,0
1156,-0.005,23846.55,2
1157,-0.005,23775.06,0
1158,-0.005,23640.76,2
1159,-0.005,23294.88,0
1160,-0.005,23266.69,2
1161,0.0,22988.99,1
1162,0.0,22821.79,1
1163,-0.005,22620.86,0
1164,-0.005,23311.0,2
1165,0.0,22952.66,1
1166,-0.005,23174.19,2
1167,-0.005,23813.52,2
1168,-0.005,23149.93,2
1169,-0.005,23953.09,2
1170,-0.005,23933.72,2
1171,-0.005,24401.08,2
1172,-0.005,24443.06,2
1173,-0.005,24306.16,2
1174,-0.005,24097.09,2
1175,-0.005,23855.58,0
1176,-0.005,23338.95,0
1177,-0.005,23193.13,2
1178,-0.005,20832.54,2
1179,-0.005,21139.41,2
1180,-0.005,21517.41,2
1181,-0.005,21400.7,0
1182,-0.005,21524.54,0
1183,-0.005,21368.55,2
1184,-0.005,21563.91,0
1185,-0.005,20245.45,2
1186,-0.005,20036.43,0
1187,-0.005,19559.77,0
1188,-0.005,20288.71,2
1189,-0.005,19802.29,2
1190,-0.005,20049.68,2
1191,-0.005,20131.02,0
1192,-0.005,19949.22,2
1193,-0.005,19831.6,0
1194,-0.005,20003.48,0
1195,-0.005,19794.0,0
1196,-0.005,18789.66,0
1197,-0.005,19288.83,2
1198,-0.005,19318.5,0
1199,-0.005,21358.95,2
1200,-0.005,21650.41,2
1201,-0.005,21831.59,2
1202,-0.005,22397.75,2
1203,-0.005,20170.64,0
1204,-0.005,20220.86,0
1205,-0.005,19700.33,2
1206,-0.005,19804.15,2
1207,-0.005,20111.89,2
1208,-0.005,19414.58,0
1209,-0.005,19536.26,0
1210,-0.005,18874.21,2
1211,-0.005,18462.18,2
1212,-0.005,19399.77,2
1213,-0.005,19287.88,0
1214,-0.005,18921.26,0
1215,-0.005,18810.35,0
1216,-0.005,19226.0,0
1217,-0.005,19080.13,2
1218,-0.005,19414.09,0
1219,-0.005,19588.35,2
1220,-0.005,19420.7,2
1221,-0.005,19306.96,0
1222,-0.005,19056.27,0
1223,-0.005,19627.03,2
1224,-0.005,20329.81,2
1225,-0.005,20156.61,0
1226,-0.005,19962.98,2
1227,-0.005,19525.39,2
1228,-0.005,19413.49,2
1229,-0.005,19443.96,2
1230,-0.005,19131.37,2
1231,-0.005,19055.69,2
1232,-0.005,19156.55,0
1233,-0.005,19375.58,2
1234,-0.005,19177.67,0
1235,-0.005,19069.71,2
1236,-0.005,19267.0,2
1237,-0.005,19547.01,2
1238,-0.005,19327.18,0
1239,-0.005,19124.55,2
1240,-0.005,19041.91,0
1241,-0.005,19161.86,0
1242,-0.005,19198.82,0
1243,-0.005,19567.91,0
1244,-0.005,19333.71,2
1245,-0.005,20081.65,2
1246,-0.005,20769.24,2
1247,-0.005,20284.81,2
1248,-0.005,20593.05,2
1249,-0.005,20809.41,0
1250,0.0,20626.25,1
1251,-0.005,20491.01,2
1252,-0.005,20484.48,2
1253,-0.005,20151.3,2
1254,-0.005,20207.92,0
1255,-0.005,21144.35,2
1256,-0.005,21298.67,2
1257,-0.005,20909.54,0
1258,-0.005,20588.72,0
1259,-0.005,18544.85,2
1260,-0.005,15914.31,0
1261,-0.005,17602.43,2
1262,-0.005,17051.1,2
1263,-0.005,16803.53,0
1264,-0.005,16332.58,2
1265,-0.005,16616.67,0
1266,-0.005,16898.13,2
1267,-0.005,16662.13,2
1268,-0.005,16694.11,0
1269,-0.005,16698.08,2
1270,-0.005,16706.23,2
1271,-0.005,16287.14,0
1272,0.0,15778.69,1
1273,-0.005,16222.14,0
1274,-0.005,16607.84,2
1275,-0.005,16598.9,0
1276,-0.005,16529.27,0
1277,-0.005,16455.03,2
1278,-0.005,16427.99,2
1279,-0.005,16214.19,2
1280,-0.005,16441.83,2
1281,-0.005,17165.51,2
1282,-0.005,16978.21,0
1283,-0.005,17092.93,2
1284,-0.005,16883.8,2
1285,-0.005,17111.01,2
1286,-0.005,16964.29,0
1287,-0.005,17086.41,2
1288,-0.005,16835.81,0
1289,-0.005,17224.8,2
1290,-0.005,17129.52,0
1291,-0.005,17126.06,2
1292,-0.005,17091.48,0
1293,-0.005,17210.7,0
1294,-0.005,17775.88,2
1295,-0.005,17799.93,2
1296,-0.005,17358.0,0
1297,-0.005,16631.94,0
1298,-0.005,16775.85,2
1299,-0.005,16738.72,2
1300,-0.005,16441.58,0
1301,-0.005,16895.72,2
1302,-0.005,16829.26,2
1303,-0.005,16822.47,2
1304,-0.005,16779.45,2
1305,-0.005,16834.55,2
1306,-0.005,16831.32,2
1307,-0.005,16916.77,0
1308,0.0,16705.47,1
1309,-0.005,16546.52,2
1310,-0.005,16636.0,2
1311,-0.005,16608.02,0
1312,0.0,16541.26,1
1313,-0.005,16617.0,0
1314,-0.005,16673.32,2
1315,-0.005,16674.3,2
1316,-0.005,16850.41,0
1317,-0.005,16831.72,0
1318,-0.005,16950.67,2
1319,-0.005,16943.59,2
1320,-0.005,17128.31,2
1321,0.0,17178.31,1
1322,-0.005,17440.12,2
1323,-0.005,17942.41,2
1324,-0.005,18850.01,2
1325,-0.005,19929.62,0
1326,-0.005,20953.35,2
1327,-0.005,20872.5,0
1328,-0.005,21185.55,2
1329,-0.005,21134.66,0
1330,-0.005,20679.41,2
1331,-0.005,21073.2,2
1332,-0.005,22669.11,2
1333,-0.005,22780.31,0
1334,0.0,22708.48,1
1335,-0.005,22912.95,2
1336,-0.005,22633.28,2
1337,-0.005,23057.58,0
1338,-0.005,23007.23,2
1339,-0.005,23072.46,2
1340,-0.005,23021.85,0
1341,0.0,23747.03,1
1342,0.0,22827.54,1
1343,-0.005,23130.07,2
1344,-0.005,23731.4,0
1345,-0.005,23487.08,2
1346,-0.005,23431.73,0
1347,-0.005,23327.32,2
1348,-0.005,22928.72,0
1349,-0.005,22761.88,2
1350,-0.005,23243.64,0
1351,0.0,22960.73,1
1352,-0.005,21797.17,0
1353,-0.005,21633.78,0
1354,-0.005,21860.86,0
1355,-0.005,21784.39,0
1356,-0.005,21774.25,0
1357,-0.005,22202.76,0
1358,-0.005,24327.98,0
1359,-0.005,23511.81,2
1360,-0.005,24573.38,0
1361,-0.005,24632.15,0
1362,0.0,24278.24,1
1363,-0.005,24841.69,0
1364,-0.005,24451.98,2
1365,-0.005,24182.92,2
1366,-0.005,23937.74,0
1367,-0.005,23184.48,0
1368,-0.005,23164.25,2
1369,-0.005,23555.9,2
1370,-0.005,23492.78,2
1371,-0.005,23141.46,2
1372,-0.005,23633.88,0
1373,-0.005,23464.98,2
1374,-0.005,22354.37,0
1375,-0.005,22346.7,2
1376,-0.005,22429.42,0
1377,-0.005,22408.85,0
1378,-0.005,22198.4,0
1379,-0.005,21704.03,0
1380,-0.005,20361.01,2
1381,-0.005,20151.4,2
1382,-0.005,20458.41,2
1383,0.0,21995.43,1
1384,-0.005,24107.64,0
1385,0.0,24674.77,1
1386,-0.005,24284.73,2
1387,-0.005,25002.0,2
1388,-0.005,27384.78,2
1389,-0.005,26907.5,2
1390,-0.005,27966.67,0
1391,-0.005,27721.39,2
1392,-0.005,28107.3,2
1393,-0.005,27251.05,2
1394,-0.005,28295.26,2
1395,0.0,27444.7,1
1396,-0.005,27468.53,2
1397,-0.005,27968.15,2
1398,-0.005,27124.14,2
1399,-0.005,27260.96,2
1400,-0.005,28348.58,0
1401,-0.005,28028.54,2
1402,-0.005,28465.68,2
1403,-0.005,28453.34,2
1404,-0.005,28171.43,2
1405,-0.005,27801.61,0
1406,-0.005,28165.77,0
1407,-0.005,28171.89,2
1408,0.0,28034.11,1
1409,-0.005,27906.45,2
1410,0.0,27938.47,1
1411,-0.005,28322.81,0
1412,-0.005,29637.2,2
1413,0.0,30199.91,1
1414,-0.005,29888.27,0
1415,-0.005,30375.59,2
1416,0.0,30466.97,1
1417,0.0,30295.01,1
1418,0.0,30307.29,1
1419,-0.005,29429.92,2
1420,-0.005,30380.16,2
1421,-0.005,28809.79,2
1422,-0.005,28243.94,2
1423,-0.005,27262.95,2
1424,-0.005,27812.99,2
1425,-0.005,27590.46,2
1426,0.0,27511.13,1
1427,-0.005,28300.8,0
1428,-0.005,28415.3,0
1429,0.0,29472.78,1
1430,-0.005,29311.7,2
1431,-0.005,29230.45,2
1432,-0.005,29219.22,2
1433,-0.005,28068.27,2
1434,0.0,28669.86,1
1435,-0.005,29026.15,0
1436,-0.005,28838.16,2
1437,-0.005,42730.0,2
1438,-0.005,43905.83,0
1439,-0.005,42505.92,2
1440,-0.005,43059.96,2
1441,-0.005,43078.45,2
1442,-0.005,43069.51,0
1443,0.0,42201.99,1
1444,-0.005,42352.18,2
1445,-0.005,41663.81,2
1446,-0.005,40704.32,2
1447,0.0,36455.47,1
1448,0.0,35070.35,1
1449,-0.005,36251.6,2
1450,-0.005,36669.17,2
1451,-0.005,36950.75,0
1452,0.0,36796.91,1
1453,-0.005,37165.95,2
1454,-0.005,37716.57,0
1455,-0.005,38167.4,2
1456,-0.005,37896.8,2
1457,-0.005,38463.88,2
1458,-0.005,38695.22,2
1459,-0.005,36893.08,2
1460,0.0,37310.29,1
1461,-0.005,41560.38,2
1462,-0.005,41382.6,2
1463,0.0,42381.72,1
1464,-0.005,43825.72,2
1465,-0.005,44032.87,2
1466,-0.005,44374.57,2
1467,-0.005,43494.01,0
1468,-0.005,42373.59,2
1469,0.0,42214.01,1
1470,-0.005,42050.67,2
1471,-0.005,42531.87,2
1472,0.0,44544.44,1
1473,-0.005,43873.96,2
1474,0.0,40512.64,1
1475,0.0,39974.83,1
1476,-0.005,40080.53,0
1477,-0.005,38381.48,2
1478,0.0,37011.07,1
1479,0.0,38238.96,1
1480,0.0,37250.61,1
1481,-0.005,38325.31,2
1482,-0.005,39214.93,2
1483,-0.005,39116.35,0
1484,-0.005,37697.69,2
1485,-0.005,43169.33,2
1486,-0.005,44423.47,0
1487,-0.005,43892.99,0
1488,-0.005,42454.0,2
1489,-0.005,39148.66,0
1490,0.0,39397.97,1
1491,0.0,38410.02,1
1492,-0.005,38002.97,0
1493,-0.005,38727.23,2
1494,-0.005,41942.66,2
1495,-0.005,39421.99,2
1496,-0.005,38729.6,0
1497,0.0,38809.95,1
1498,-0.005,37774.94,0
1499,-0.005,39671.33,0
1500,-0.005,39280.36,2
1501,-0.005,41115.45,0
1502,-0.005,40913.06,2
1503,-0.005,41759.66,2
1504,0.0,42206.03,1
1505,-0.005,41258.39,2
1506,-0.005,41004.76,0
1507,-0.005,42361.97,0
1508,-0.005,42884.03,0
1509,-0.005,43991.51,0
1510,-0.005,44313.17,2
1511,0.0,44511.26,1
1512,0.0,46827.77,1
1513,-0.005,47122.2,0
1514,-0.005,47434.8,2
1515,-0.005,47067.12,2
1516,0.0,45510.34,1
1517,-0.005,46280.5,2
1518,-0.005,45811.0,0
1519,-0.005,46407.36,2
1520,0.0,46582.21,1
1521,-0.005,45497.54,2
1522,-0.005,43178.86,0
1523,0.0,43455.21,1
1524,-0.005,42257.35,2
1525,-0.005,42753.97,2
1526,-0.005,42154.6,2
1527,-0.005,39530.45,0
1528,-0.005,40074.94,0
1529,-0.005,41147.79,2
1530,-0.005,39942.36,2
1531,-0.005,40547.85,2
1532,-0.005,40378.7,0
1533,0.0,39678.12,1
1534,-0.005,40801.14,2
1535,-0.005,41493.19,2
1536,-0.005,41361.6,2
1537,-0.005,40480.4,2
1538,-0.005,39709.19,2
1539,-0.005,39441.6,0
1540,0.0,39450.12,1
1541,-0.005,40426.09,2
1542,-0.005,38112.64,0
1543,-0.005,39235.72,2
1544,0.0,39742.08,1
1545,-0.005,38599.98,2
1546,-0.005,37630.8,2
1547,-0.005,38469.11,2
1548,0.0,38524.4,1
1549,-0.005,37728.94,2
1550,-0.005,39690.02,2
1551,-0.005,36552.98,2
1552,-0.005,36013.76,2
1553,-0.005,35472.41,2
1554,-0.005,34035.01,0
1555,-0.005,30090.73,2
1556,0.0,31017.1,1
1557,0.0,29121.64,1
1558,-0.005,29027.16,0
1559,-0.005,29284.01,2
1560,-0.005,30086.57,2
1561,-0.005,31329.5,2
1562,-0.005,29866.96,0
1563,-0.005,30443.99,0
1564,-0.005,28714.84,2
1565,-0.005,30319.22,0
1566,0.0,29202.01,1
1567,-0.005,29452.34,2
1568,-0.005,30296.21,0
1569,0.0,29097.85,1
1570,-0.005,29654.6,2
1571,-0.005,29542.4,2
1572,-0.005,29222.22,2
1573,-0.005,28624.76,2
1574,-0.005,29039.21,2
1575,-0.005,29468.09,2
1576,0.0,31720.87,1
1577,-0.005,31787.62,2
1578,-0.005,29800.54,2
1579,-0.005,30461.95,2
1580,-0.005,29700.29,2
1581,-0.005,29864.98,0
1582,-0.005,29917.92,2
1583,-0.005,31373.69,2
1584,-0.005,31130.5,0
1585,-0.005,30206.7,2
1586,0.0,30105.97,1
1587,-0.005,29089.65,2
1588,0.0,28415.32,1
1589,-0.005,26575.51,2
1590,-0.005,22484.81,0
1591,-0.005,22133.1,2
1592,0.0,22582.08,1
1593,-0.005,20401.9,0
1594,-0.005,20468.8,2
1595,-0.005,18970.77,0
1596,-0.005,20576.7,2
1597,-0.005,20573.88,0
1598,-0.005,20726.79,2
1599,-0.005,19984.0,0
1600,-0.005,21105.56,2
1601,-0.005,21234.47,2
1602,-0.005,21491.65,2
1603,-0.005,21045.67,0
1604,-0.005,20739.72,2
1605,-0.005,20278.52,2
1606,-0.005,20120.8,2
1607,-0.005,19947.18,0
1608,-0.005,19279.12,2
1609,-0.005,19251.81,0
1610,-0.005,19314.82,2
1611,-0.005,20232.83,0
1612,-0.005,20180.7,0
1613,-0.005,20565.79,0
1614,-0.005,21620.93,2
1615,-0.005,21601.52,2
1616,-0.005,21592.43,2
1617,-0.005,20862.86,0
1618,0.0,19963.52,1
1619,-0.005,19331.59,2
1620,-0.005,20238.34,2
1621,-0.005,20590.81,2
1622,-0.005,20836.86,2
1623,-0.005,21197.99,0
1624,-0.005,20799.38,2
1625,-0.005,22446.45,0
1626,-0.005,23398.53,0
1627,-0.005,23224.2,2
1628,-0.005,23150.93,2
1629,0.0,22682.76,1
1630,0.0,22448.79,1
1631,-0.005,22580.93,0
1632,-0.005,21307.13,2
1633,0.0,21248.14,1
1634,0.0,22953.38,1
1635,0.0,23846.55,1
1636,-0.005,23775.06,0
1637,-0.005,23640.76,2
1638,-0.005,23294.88,2
1639,-0.005,23266.69,0
1640,0.0,22988.99,1
1641,-0.005,22821.79,2
1642,-0.005,22620.86,2
1643,-0.005,23311.0,0
1644,-0.005,22952.66,2
1645,-0.005,23174.19,2
1646,-0.005,23813.52,0
1647,-0.005,23149.93,2
1648,-0.005,23953.09,2
1649,-0.005,23933.72,0
1650,-0.005,24401.08,2
1651,-0.005,24443.06,2
1652,-0.005,24306.16,2
1653,-0.005,24097.09,2
1654,-0.005,23855.58,0
1655,-0.005,23338.95,2
1656,-0.005,23193.13,0
1657,-0.005,20832.54,2
1658,-0.005,21139.41,2
1659,-0.005,21517.41,0
1660,-0.005,21400.7,2
1661,-0.005,21524.54,2
1662,-0.005,21368.55,2
1663,-0.005,21563.91,0
1664,0.0,20245.45,1
1665,-0.005,20036.43,2
1666,-0.005,19559.77,2
1667,-0.005,20288.71,2
1668,-0.005,19802.29,2
1669,-0.005,20049.68,2
1670,-0.005,20131.02,0
1671,-0.005,19949.22,2
1672,-0.005,19831.6,0
1673,-0.005,20003.48,2
1674,-0.005,19794.0,0
1675,-0.005,18789.66,2
1676,-0.005,19288.83,2
1677,-0.005,19318.5,2
1678,-0.005,21358.95,2
1679,-0.005,21650.41,2
1680,-0.005,21831.59,2
1681,-0.005,22397.75,0
1682,-0.005,20170.64,0
1683,-0.005,20220.86,2
1684,-0.005,19700.33,2
1685,-0.005,19804.15,2
1686,-0.005,20111.89,2
1687,-0.005,19414.58,0
1688,-0.005,19536.26,2
1689,-0.005,18874.21,0
1690,-0.005,18462.18,0
1691,-0.005,19399.77,0
1692,-0.005,19287.88,2
1693,-0.005,18921.26,2
1694,0.0,18810.35,1
1695,-0.005,19226.0,2
1696,-0.005,19080.13,0
1697,-0.005,19414.09,2
1698,-0.005,19588.35,2
1699,-0.005,19420.7,0
1700,-0.005,19306.96,0
1701,-0.005,19056.27,0
1702,-0.005,19627.03,2
1703,-0.005,20329.81,2
1704,-0.005,20156.61,0
1705,-0.005,19962.98,2
1706,-0.005,19525.39,0
1707,0.0,19413.49,1
1708,-0.005,19443.96,0
1709,-0.005,19131.37,2
1710,-0.005,19055.69,0
1711,-0.005,19156.55,2
1712,-0.005,19375.58,0
1713,0.0,19177.67,1
1714,-0.005,19069.71,2
1715,-0.005,19267.0,2
1716,-0.005,19547.01,2
1717,-0.005,19327.18,2
1718,-0.005,19124.55,2
1719,-0.005,19041.91,2
1720,-0.005,19161.86,2
1721,-0.005,19198.82,2
1722,0.0,19567.91,1
1723,-0.005,19333.71,0
1724,-0.005,20081.65,2
1725,-0.005,20769.24,0
1726,-0.005,20284.81,2
1727,-0.005,20593.05,0
1728,-0.005,20809.41,0
1729,-0.005,20626.25,2
1730,-0.005,20491.01,2
1731,0.0,20484.48,1
1732,-0.005,20151.3,2
1733,-0.005,20207.92,2
1734,-0.005,21144.35,0
1735,-0.005,21298.67,0
1736,-0.005,20909.54,2
1737,-0.005,20588.72,0
1738,-0.005,18544.85,2
1739,-0.005,15914.31,0
1740,-0.005,17602.43,0
1741,-0.005,17051.1,0
1742,0.0,16803.53,1
1743,-0.005,16332.58,2
1744,-0.005,16616.67,2
1745,-0.005,16898.13,0
1746,-0.005,16662.13,0
1747,-0.005,16694.11,0
1748,-0.005,16698.08,2
1749,0.0,16706.23,1
1750,-0.005,16287.14,2
1751,-0.005,15778.69,0
1752,-0.005,16222.14,2
1753,-0.005,16607.84,2
1754,-0.005,16598.9,0
1755,-0.005,16529.27,2
1756,-0.005,16455.03,0
1757,0.0,16427.99,1
1758,-0.005,16214.19,2
1759,-0.005,16441.83,2
1760,-0.005,17165.51,2
1761,-0.005,16978.21,0
1762,-0.005,17092.93,2
1763,-0.005,16883.8,2
1764,-0.005,17111.01,2
1765,-0.005,16964.29,0
1766,-0.005,17086.41,2
1767,-0.005,16835.81,2
1768,-0.005,17224.8,2
1769,-0.005,17129.52,2
1770,-0.005,17126.06,2
1771,0.0,17091.48,1
1772,-0.005,17210.7,2
1773,-0.005,17775.88,0
1774,-0.005,17799.93,0
1775,-0.005,17358.0,2
1776,-0.005,16631.94,0
1777,-0.005,16775.85,0
1778,-0.005,16738.72,2
1779,-0.005,16441.58,2
1780,-0.005,16895.72,2
1781,-0.005,16829.26,0
1782,-0.005,16822.47,2
1783,-0.005,16779.45,2
1784,-0.005,16834.55,0
1785,-0.005,16831.32,2
1786,-0.005,16916.77,0
1787,-0.005,16705.47,2
1788,0.0,16546.52,1
1789,-0.005,16636.0,2
1790,-0.005,16608.02,0
1791,0.0,16541.26,1
1792,0.0,16617.0,1
1793,-0.005,16673.32,2
1794,-0.005,16674.3,0
1795,-0.005,16850.41,2
1796,0.0,16831.72,1
1797,-0.005,16950.67,0
1798,-0.005,16943.59,2
1799,-0.005,17128.31,2
1800,-0.005,17178.31,2
1801,-0.005,17440.12,2
1802,-0.005,17942.41,2
1803,-0.005,18850.01,2
1804,-0.005,19929.62,0
1805,-0.005,20953.35,0
1806,-0.005,20872.5,2
1807,-0.005,21185.55,0
1808,-0.005,21134.66,2
1809,-0.005,20679.41,2
1810,-0.005,21073.2,2
1811,0.0,22669.11,1
1812,-0.005,22780.31,2
1813,0.0,22708.48,1
1814,-0.005,22912.95,2
1815,-0.005,22633.28,2
1816,-0.005,23057.58,2
1817,-0.005,23007.23,0
1818,-0.005,23072.46,2
1819,-0.005,23021.85,2
1820,-0.005,23747.03,2
1821,-0.005,22827.54,2
1822,-0.005,23130.07,2
1823,-0.005,23731.4,2
1824,-0.005,23487.08,2
1825,-0.005,23431.73,2
1826,-0.005,23327.32,2
1827,-0.005,22928.72,2
1828,-0.005,22761.88,2
1829,-0.005,23243.64,0
1830,-0.005,22960.73,2
1831,-0.005,21797.17,2
1832,-0.005,21633.78,2
1833,-0.005,21860.86,2
1834,-0.005,21784.39,2
1835,-0.005,21774.25,2
1836,-0.005,22202.76,2
1837,-0.005,24327.98,0
1838,-0.005,23511.81,2
1839,0.0,24573.38,1
1840,-0.005,24632.15,0
1841,-0.005,24278.24,2
1842,-0.005,24841.69,2
1843,-0.005,24451.98,2
1844,-0.005,24182.92,2
1845,0.0,23937.74,1
1846,-0.005,23184.48,0
1847,0.0,23164.25,1
1848,0.0,23555.9,1
1849,0.0,23492.78,1
1850,-0.005,23141.46,2
1851,-0.005,23633.88,2
1852,-0.005,23464.98,2
1853,-0.005,22354.37,2
1854,-0.005,22346.7,2
1855,-0.005,22429.42,2
1856,-0.005,22408.85,0
1857,-0.005,22198.4,2
1858,-0.005,21704.03,2
1859,-0.005,20361.01,2
1860,-0.005,20151.4,2
1861,-0.005,20458.41,0
1862,-0.005,21995.43,2
1863,-0.005,24107.64,2
1864,-0.005,24674.77,0
1865,-0.005,24284.73,0
1866,-0.005,25002.0,2
1867,-0.005,27384.78,2
1868,-0.005,26907.5,2
1869,-0.005,27966.67,2
1870,-0.005,27721.39,2
1871,-0.005,28107.3,2
1872,-0.005,27251.05,0
1873,-0.005,28295.26,2
1874,-0.005,27444.7,2
1875,-0.005,27468.53,2
1876,-0.005,27968.15,0
1877,-0.005,27124.14,2
1878,-0.005,27260.96,2
1879,-0.005,28348.58,2
1880,-0.005,28028.54,0
1881,-0.005,28465.68,2
1882,-0.005,28453.34,2
1883,0.0,28171.43,1
1884,-0.005,27801.61,2
1885,-0.005,28165.77,0
1886,-0.005,28171.89,2
1887,-0.005,28034.11,0
1888,-0.005,27906.45,0
1889,-0.005,27938.47,2
1890,-0.005,28322.81,2
1891,-0.005,29637.2,2
1892,-0.005,30199.91,2
1893,-0.005,29888.27,2
1894,-0.005,30375.59,2
1895,-0.005,30466.97,2
1896,-0.005,30295.01,0
1897,-0.005,30307.29,2
1898,-0.005,29429.92,2
1899,-0.005,30380.16,2
1900,0.0,28809.79,1
1901,-0.005,28243.94,2
1902,-0.005,27262.95,2
1903,-0.005,27812.99,2
1904,-0.005,27590.46,2
1905,-0.005,27511.13,2
1906,-0.005,28300.8,2
1907,-0.005,28415.3,0
1908,-0.005,29472.78,2
1909,-0.005,29311.7,2
1910,-0.005,29230.45,2
1911,-0.005,29219.22,2
1912,-0.005,28068.27,2
1913,-0.005,28669.86,2
1914,0.0,29026.15,1
1915,-0.005,28838.16,2
1916,-0.005,42730.0,2
1917,-0.005,43905.83,2
1918,-0.005,42505.92,2
1919,-0.005,43059.96,2
1920,0.0,43078.45,1
1921,0.0,43069.51,1
1922,-0.005,42201.99,2
1923,-0.005,42352.18,2
1924,-0.005,41663.81,2
1925,-0.005,40704.32,2
1926,0.0,36455.47,1
1927,-0.005,35070.35,0
1928,-0.005,36251.6,2
1929,-0.005,36669.17,2
1930,-0.005,36950.75,2
1931,-0.005,36796.91,0
1932,-0.005,37165.95,0
1933,-0.005,37716.57,0
1934,-0.005,38167.4,2
1935,-0.005,37896.8,2
1936,-0.005,38463.88,2
1937,-0.005,38695.22,2
1938,-0.005,36893.08,2
1939,-0.005,37310.29,0
1940,-0.005,41560.38,2
1941,-0.005,41382.6,2
1942,0.0,42381.72,1
1943,-0.005,43825.72,2
1944,-0.005,44032.87,2
